     8.16   7.15    13.0    1.46   0.000    !
     8.16   7.15    14.0    1.85   0.000    !
     8.16   7.15    15.0    3.42   0.000    !
     8.16   7.15    16.0    8.55   0.000    !
     8.16   7.15    17.0   14.90   0.000    !
     8.16   7.15    18.0   27.00   0.000    !
     8.16   7.15    19.0   39.75   0.000    !
     8.16   7.15    20.0   48.61   0.000    !
     8.16   7.15    22.0   76.29   0.000    !
     8.16   7.15    24.0   95.17   0.000    !
     8.16   7.15    26.0  110.20   0.000    !
     8.16   7.15    28.0  120.10   0.000    !
     8.16   7.15    30.0  120.60   0.000    !
     8.16   7.15    35.0  106.70   0.000    !
     8.16   7.15    40.0   90.60   0.523    !
     8.16   7.15    50.0   74.40   0.454    !
     8.16   7.15    60.0   65.73   0.410    !
     8.16   7.15    70.0   60.94   0.381    !
     8.16   7.15    80.0   57.17   0.359    !
     8.16   7.15    90.0   54.10   0.340    !
     8.16   7.15   100.0   51.90   0.331    !
     8.16   7.15   200.0   45.87   0.225    !
     8.16   7.15   300.0   41.01   0.217    !
     8.16   7.15   400.0   35.83   0.200    !
     8.16   7.15   500.0   33.42   0.185    !
     8.16   7.15   600.0   33.26   0.180    !
     8.16   7.15   700.0   34.17   0.185    !
     8.16   7.15   800.0   33.81   0.186    !
     8.16   7.15   900.0   34.10   0.189    !
     8.16   7.15  1000.0   34.30   0.187    !
     8.16   7.15  3000.0   34.30   0.187    !
     8.16   7.13     6.0    0.     0.000    ! sem&imos +O13
     8.16   7.13     7.5    1.83   0.000    !
     8.16   7.13     8.5    9.27   0.000    !
     8.16   7.13    10.0   25.76   0.000    !
     8.16   7.13    11.5   38.     0.000    !
     8.16   7.13    13.0   41.60   0.000    !
     8.16   7.13    15.0   37.98   0.000    !
     8.16   7.13    29.0   11.00   0.000    !
     8.16   7.13    45.0    3.50   0.000    !
     8.16   7.13    70.0    4.50   0.000    !
     8.16   7.13    80.0    4.53   0.000    !
     8.16   7.13   100.0    4.50   0.160    !
     8.16   7.13   600.0    5.8    0.168    !
     8.16   7.13  2000.0    5.10   0.158    !
     8.16   6.14    24.0    0.     0.000    ! sem&imos
     8.16   6.14    28.0    0.02   0.000    !
     8.16   6.14    30.0    0.14   0.000    !
     8.16   6.14    35.0    0.89   0.000    !
     8.16   6.14    40.0    2.27   0.000    !
     8.16   6.14    45.0    3.29   0.000    !
     8.16   6.14    50.0    3.40   0.000    !
     8.16   6.14    55.0    3.36   0.000    !
     8.16   6.14    65.0    2.75   0.000    !
     8.16   6.14    80.0    2.37   0.000    !
     8.16   6.14   100.0    2.11   0.000    !
     8.16   6.14   130.0    1.97   0.000    !
     8.16   6.14   200.0    1.7    0.       !
     8.16   6.14  3000.0    1.7    0.       !
     8.16   6.13    30.0    0.     0.000    ! sem&imos +B13
     8.16   6.13    35.0    0.07   0.000    !
     8.16   6.13    40.0    2.52   0.000    !
     8.16   6.13    45.0   12.27   0.000    !
     8.16   6.13    50.0   25.14   0.000    !
     8.16   6.13    55.0   33.04   0.000    !
     8.16   6.13    60.0   36.79   0.000    !
     8.16   6.13    65.0   36.05   0.000    !
     8.16   6.13    70.0   35.10   0.000    !
     8.16   6.13    75.0   32.91   0.000    !
     8.16   6.13    80.0   31.36   0.000    !
     8.16   6.13    85.0   30.18   0.000    !
     8.16   6.13    90.0   28.80   0.000    !
     8.16   6.13    95.0   28.57   0.000    !
     8.16   6.13   100.0   27.40   0.000    !
     8.16   6.13   110.0   26.08   0.000    !
     8.16   6.13   120.0   24.84   0.000    !
     8.16   6.13   130.0   24.10   0.000    !
     8.16   6.13   140.0   23.14   0.000    !
     8.16   6.13   150.0   22.62   0.000    !
     8.16   6.13   200.0   20.00   0.000    !
     8.16   6.13   400.0   17.50   0.000    !
     8.16   6.13  3000.0   17.50   0.000    !
     8.16   6.12     9.0    0.     0.000    ! cem+imos
     8.16   6.12    10.0    6.85   0.000    !
     8.16   6.12    11.0   69.69   0.000    !
     8.16   6.12    12.0  119.20   0.000    !
     8.16   6.12    13.0  182.80   0.000    !
     8.16   6.12    14.0  255.50   0.000    !
     8.16   6.12    15.0  306.60   0.000    !
     8.16   6.12    16.0  334.90   0.000    !
     8.16   6.12    17.0  368.30   0.000    !
     8.16   6.12    18.0  393.50   0.000    !
     8.16   6.12    19.0  392.30   0.000    !
     8.16   6.12    20.0  398.20   0.000    !
     8.16   6.12    22.0  375.70   0.000    !
     8.16   6.12    24.0  342.80   0.000    !
     8.16   6.12    26.0  294.90   0.000    !
     8.16   6.12    28.0  248.30   0.000    !
     8.16   6.12    30.0  212.00   0.000    !
     8.16   6.12    35.0  131.70   0.000    !
     8.16   6.12    40.0   91.04   0.000    !
     8.16   6.12    45.0   65.97   0.000    !
     8.16   6.12    55.0   49.17   0.000    !
     8.16   6.12    70.0   53.49   0.000    !
     8.16   6.12    80.0   53.16   0.000    !
     8.16   6.12    90.0   50.72   0.000    !
     8.16   6.12   200.0   33.     0.       !
     8.16   6.12   389.0   33.9    0.       !
     8.16   6.12   600.0   33.6    0.204    !
     8.16   6.12  2100.0   32.30   4.800    !
     8.16   6.10    30.0    0.     0.       ! see B10
     8.16   6.10   100.0    0.     0.       ! see B10
     8.16   5.13    30.0    0.     0.       ! see C13
     8.16   5.13   100.0    0.     0.       ! see C13
     8.16   5.10    26.0    0.     0.       ! sem&imos+6.10
     8.16   5.10    40.0    4.5    0.       ! 
     8.16   5.10    50.0   18.0    0.       ! 
     8.16   5.10    53.0   18.9    0.       ! 
     8.16   5.10    60.0   18.6    0.       ! 
     8.16   5.10    70.0   15.8    0.       ! 
     8.16   5.10    80.0   13.1    0.       ! 
     8.16   5.10   100.0   10.4    0.       ! 
     8.16   5.10   110.0   10.0    0.       ! 
     8.16   5.10  3000.0   11.0    0.       ! 
     8.16   4.10    40.     0.     0.       ! sem&imos+3.11
     8.16   4.10    43.5    0.01   0.       !
     8.16   4.10    49.4    0.04   0.       !
     8.16   4.10    54.1    0.11   0.       !
     8.16   4.10    60.8    0.24   0.       !
     8.16   4.10    69.6    0.37   0.       !
     8.16   4.10    79.2    0.45   0.       !
     8.16   4.10   135.0    0.65   0.       !
     8.16   4.10   300.     1.2    0.       !
     8.16   4.10   600.0    2.     0.       !
     8.16   4.10   800.0    2.5    0.       !
     8.16   4.10  1200.0    2.75   0.       !
     8.16   4.10  1800.     2.5    0.       !
     8.16   4.10  2.e4      2.     0.       !
     8.16   4.09    40.0    0.     0.       ! sem&imos+3.09
     8.16   4.09    50.0    3.60   0.       !
     8.16   4.09    55.0    8.00   0.       !
     8.16   4.09    63.0    9.     0.       !
     8.16   4.09    70.0    8.6    0.       !
     8.16   4.09    90.0    5.4    0.       !
     8.16   4.09   125.0    2.1    0.       !
     8.16   4.09   145.0    2.0    0.       !
     8.16   4.09   200.0    2.30   0.044    ! SEM2k*2.00
     8.16   4.09   600.0    3.77   0.052    ! SEM2k*2.00
     8.16   4.09   900.0    4.34   0.058    ! SEM2k*2.00
     8.16   4.09  2000.0    4.6    0.038    ! SEM2k*2.00
     8.16   4.09   2.e4     3.00   0.       !
     8.16   4.07    30.0    0.     0.       ! sem&imos
     8.16   4.07    35.0    1.00   0.       !
     8.16   4.07    49.0    6.80   0.       !
     8.16   4.07    59.8    8.     0.       !
     8.16   4.07    99.9    8.0    0.       !
     8.16   4.07   158.9    6.     0.       !
     8.16   4.07   700.0   10.00   0.       !
     8.16   4.07   2.e4    10.00   0.       !
     8.16   3.10    30.0    0.     0.       ! see Be10
     8.16   3.10   100.0    0.     0.       ! see Be10
     8.16   3.07    27.0    0.     0.       ! imos
     8.16   3.07    40.0    1.     0.       !
     8.16   3.07    50.0   25.0    0.       !
     8.16   3.07    53.0   30.0    0.       !
     8.16   3.07    63.0   34.0    0.       !
     8.16   3.07    70.0   28.0    0.       !
     8.16   3.07    90.0   10.7    0.       !
     8.16   3.07   110.0    9.7    0.       !
     8.16   3.07   600.0   11.2    0.       !
     8.16   3.07  3000.0   11.2    0.       !
     8.16   3.06    25.0    0.     0.       !
     8.16   3.06    30.0    1.50   0.50     ! [RV84]
     8.16   3.06    33.7    2.70   0.80     ! [RV84]
     8.16   3.06    37.9    4.40   1.70     ! [RV84]
     8.16   3.06    50.0   17.60   3.10     ! [RV84]
     8.16   3.06    55.0   24.00   3.10     ! [RV84]
     8.16   3.06    65.0   27.00   3.30     ! [RV84]
     8.16   3.06    75.0   25.00   2.90     ! [RV84]
     8.16   3.06   120.0   11.0    0.       !
     8.16   3.06   150.0   10.     0.       !
     8.16   3.06   600.0   13      0.       !
     8.16   3.06  3000.0   13.     0.       !
     8.16   2.06    30.0    0.     0.       ! see Li6
     8.16   2.06   100.0    0.     0.       ! see Li6
     8.16   2.04    30.0    0.     0.       !
     8.16   2.04  2100.0  221.00  20.000    ! [Ol83]
     8.16   2.03   100.0   50.20   5.700    ! no data
     8.16   2.03  2100.0   50.20   5.700    ! [Ol83]
     8.16   1.03   225.0   13.00   4.500    ! data/natO
     8.16   1.03   400.0   35.00   0.000    !      
     8.16   1.03  6000.0   35.00   6.000    !
     8.16   1.02   100.0  110.00  23.000    ! guess
     8.16   1.02  2100.0  110.00  23.000    ! 
     7.15   5.10    26.0    0.     0.000    ! sem+imos
     7.15   5.10    28.0    0.02   0.000    !
     7.15   5.10    30.0    0.46   0.000    !
     7.15   5.10    40.0   17.68   0.000    !
     7.15   5.10    45.0   25.06   0.000    !
     7.15   5.10    50.0   25.00   0.000    !
     7.15   5.10    55.0   23.12   0.000    !
     7.15   5.10    60.0   19.55   0.000    !
     7.15   5.10    70.0   14.69   0.000    !
     7.15   5.10    80.0   12.90   0.000    !
     7.15   5.10    90.0   12.40   0.000    !
     7.15   5.10   300.0   10.23   0.116    !
     7.15   5.10  5000.0    9.56   0.077    !
     7.14   7.13    12.0    0.     0.       ! data
     7.14   7.13    13.6    5.60   0.200    !
     7.14   7.13    15.7   19.20   1.800    !
     7.14   7.13    17.7   26.20   2.300    !
     7.14   7.13    19.7   31.90   0.000    !
     7.14   7.13    22.8   33.30   0.100    !
     7.14   7.13    35.0   35.00   0.000    !
     7.14   7.13    40.0   30.00   0.000    !
     7.14   7.13    60.0   20.00   0.000    !
     7.14   7.13   100.0   12.00   0.000    !
     7.14   7.13   500.0    7.50  -0.200    !
     7.14   7.13  5700.0    6.20   0.700    !
     7.14   4.10    46.     0.     0.       ! data
     7.14   4.10    53.2    0.14   0.016    !
     7.14   4.10    72.7    0.36   0.037    !
     7.14   4.10   104.0    0.58   0.047    !
     7.14   4.10   600.0    1.60   0.160    !
     7.14   4.10  1600.0    1.75   0.106    !
     7.14   4.07    10.0    0.     0.000    ! data
     7.14   4.07    16.0   22.0    1.500    !
     7.14   4.07    18.0   36.0    2.700    !
     7.14   4.07    19.0   42.0    3.200    !
     7.14   4.07    21.0   45.0    3.400    !
     7.14   4.07    23.0   39.0    2.900    !
     7.14   4.07    31.0   19.0    2.900    !
     7.14   4.07    39.0   10.0    0.507    !
     7.14   4.07    41.0    9.71   0.507    !
     7.14   4.07    60.0   11.00   0.536    !
     7.14   4.07   100.0   11.00   0.790    !
     7.14   4.07   151.0   10.10   0.837    !
     7.14   4.07   600.0   10.10   0.303    !
     7.14   3.07    40.0    0.     0.000    ! sem+imos
     7.14   3.07    45.0    0.01   0.000    !
     7.14   3.07    55.0    0.46   0.000    !
     7.14   3.07    65.0    3.81   0.000    !
     7.14   3.07    75.0    7.56   0.000    !
     7.14   3.07    85.0    9.18   0.000    !
     7.14   3.07    90.0    9.72   0.000    !
     7.14   3.07   150.0    9.30   0.000    !
     7.14   3.06    20.0    0.     0.       ! ST+imos
     7.14   3.06    21.7    3.10   0.70     ! [RV84]
     7.14   3.06    28.6   22.00   2.20     ! [RV84]
     7.14   3.06    35.1   29.40   3.90     ! [RV84]
     7.14   3.06    37.9   28.80   5.80     ! [RV84]
     7.14   3.06    45.0   16.     0.0      !
     7.14   3.06    70.0   13.     0.0      !
     7.14   3.06   126.0   12.7    0.0      !
     7.14   3.06  4000.0   13.0    0.125    !
     7.14   2.06    30.0    0.     0.       ! see Li6
     7.14   2.06   100.0    0.     0.       ! see Li6
     7.14   1.03   225.0   10.00   4.500    ! data/natN
     7.14   1.03   450.0   25.00   0.000    !      
     7.14   1.03  6000.0   31.00   6.000    ! NUCLEX
     6.13   4.10    40.0    0.     0.000    ! data
     6.13   4.10    45.0    0.03   0.000    !
     6.13   4.10    50.0    0.12   0.000    !
     6.13   4.10    55.0    0.28   0.000    !
     6.13   4.10    60.0    0.45   0.000    !
     6.13   4.10    65.0    0.62   0.000    !
     6.13   4.10    70.0    0.73   0.000    !
     6.13   4.10   150.0    4.00   0.900    !
     6.13   4.10   600.0    6.00   1.400    !
     6.13   4.10  2.50e4    5.90   1.700    !
     6.13   4.09    13.0    0.     0.000    ! sem+data
     6.13   4.09    14.0    0.02   0.000    !
     6.13   4.09    15.0    0.17   0.000    !
     6.13   4.09    16.0    0.82   0.000    !
     6.13   4.09    17.0    2.33   0.000    !
     6.13   4.09    18.0    3.26   0.000    !
     6.13   4.09    19.0    4.88   0.000    !
     6.13   4.09    20.0    6.80   0.000    !
     6.13   4.09    22.0    8.14   0.000    !
     6.13   4.09    24.0    9.06   0.000    !
     6.13   4.09    26.0    8.86   0.000    !
     6.13   4.09    28.0    8.06   0.000    !
     6.13   4.09    35.0    5.08   0.000    !
     6.13   4.09    50.0    2.65   0.103    !
     6.13   4.09    70.0    2.12   0.085    !
     6.13   4.09    80.0    2.30   0.086    !
     6.13   4.09    90.0    2.60   0.091    !
     6.13   4.09   100.0    3.00   0.098    !
     6.13   4.09   150.0    6.00   1.200    !
     6.13   4.09   600.0    7.20   1.500    !
     6.13   4.09  2.50e4    6.40   0.700    !
     6.13   4.07    30.0    0.     0.000    ! data
     6.13   4.07    35.0    0.03   0.000    !
     6.13   4.07    40.0    0.28   0.000    !
     6.13   4.07    45.0    1.15   0.000    !
     6.13   4.07    50.0    2.47   0.000    !
     6.13   4.07    55.0    3.20   0.000    !
     6.13   4.07    60.0    4.30   0.000    !
     6.13   4.07   150.0    6.70   1.200    !
     6.13   4.07   600.0    4.90   0.900    !
     6.13   4.07  2.50e4    3.70   1.000    !
     6.13   3.07    30.0    0.     0.000    ! sem
     6.13   3.07    35.0    0.04   0.000    !
     6.13   3.07    40.0    0.55   0.000    !
     6.13   3.07    45.0    2.30   0.000    !
     6.13   3.07    50.0    4.94   0.000    !
     6.13   3.07    55.0    7.24   0.000    !
     6.13   3.07    60.0    8.10   0.000    !
     6.13   3.07    65.0    8.36   0.000    !
     6.13   3.07    70.0    8.58   0.000    !
     6.13   3.07    75.0    8.62   0.000    !
     6.13   3.07    80.0    8.46   0.000    !
     6.13   3.07   300.0   10.16   0.055    !
     6.13   3.07   400.0   11.38   0.058    !
     6.13   3.07   800.0   20.03   0.069    !
     6.13   3.07  2000.0   21.07   0.045    !
     6.13   3.07  5000.0   22.15   0.049    !
     6.13   3.06    11.0    0.     0.000    ! sem
     6.13   3.06    12.0    0.20   0.000    !
     6.13   3.06    13.0    2.64   0.000    !
     6.13   3.06    14.0    7.72   0.000    !
     6.13   3.06    15.0   12.39   0.000    !
     6.13   3.06    17.0   23.05   0.000    !
     6.13   3.06    19.0   27.20   0.000    !
     6.13   3.06    20.0   26.79   0.000    !
     6.13   3.06    24.0   19.53   0.000    !
     6.13   3.06    30.0    7.60   0.250    !
     6.13   3.06    50.0    0.34   0.000    !
     6.13   3.06    70.0    9.19   0.228    !
     6.13   3.06    80.0   12.17   0.257    !
     6.13   3.06   100.0   14.70   0.279    !
     6.13   3.06   300.0   14.09   0.205    !
     6.13   3.06  1000.0   19.94   0.220    !
     6.13   3.06  5000.0   17.82   0.139    !
     6.12   6.10    40.0    0.     0.004    ! data+sem
     6.12   6.10    50.0    0.03   0.016    !
     6.12   6.10    60.0    0.22   0.041    !
     6.12   6.10    70.0    0.44   0.058    !
     6.12   6.10    80.0    0.68   0.071    !
     6.12   6.10    90.0    0.99   0.084    !
     6.12   6.10   150.0    2.7    0.       !
     6.12   6.10   200.0    3.10   0.111    !
     6.12   6.10   400.0    3.54   0.121    !
     6.12   6.10   900.0    2.57   0.086    !
     6.12   6.10  2100.0    2.4    0.       !
     6.12   6.10  3700.0    3.1    0.       !
     6.12   6.10  5000.0    3.1    0.       !
     6.12   5.11    10.0    0.0    0.       !
     6.12   5.11    30.0   12.0    0.       !
     6.12   5.11    50.0   10.0    0.       !
     6.12   5.11    70.0   10.0    0.       !
     6.12   5.11   100.0   12.00   0.296    !
     6.12   5.11   200.0   19.00   0.220    !
     6.12   5.11   350.0   30.00  -0.040    !
     6.12   5.10    28.0    0.     0.000    ! sem+imos
     6.12   5.10    30.0    5.00   0.000    !
     6.12   5.10    35.0   10.00   0.000    !
     6.12   5.10    40.0   15.89   0.000    !
     6.12   5.10    45.0   26.00   0.000    !
     6.12   5.10    50.0   30.00   0.000    !
     6.12   5.10    60.0   31.03   0.000    !
     6.12   5.10    70.0   28.31   0.360    !
     6.12   5.10    90.0   23.87   0.325    !
     6.12   5.10   100.0   20.00   0.312    !
     6.12   5.10   200.0   17.51   0.207    !
     6.12   5.10   300.0   17.20   0.212    !
     6.12   5.10   600.0   17.20   0.186    !
     6.12   5.10  1000.0   19.0    0.       !
     6.12   5.10  4000.0   12.3    0.       !
     6.12   4.10    30.7    0.     0.001    ! data
     6.12   4.10    33.8    0.01   0.001    !
     6.12   4.10    35.7    0.04   0.003    !
     6.12   4.10    40.3    0.14   0.013    !
     6.12   4.10    52.5    0.41   0.035    !
     6.12   4.10    64.6    0.72   0.054    !
     6.12   4.10   140.0    1.27   0.050    !
     6.12   4.10   256.0    1.94   0.181    !
     6.12   4.10   500.0    2.50  -0.200    !
     6.12   4.10  1600.0    4.20   0.430    !
     6.12   4.10  3660.0    4.20   0.600    !
     6.12   4.10  2.50e4    3.70   0.600    !
     6.12   4.09    30.0    0.     0.       ! data
     6.12   4.09    32.0    0.7    0.2      !
     6.12   4.09    34.0    1.3    0.3      !
     6.12   4.09    36.0    1.7    0.4      !
     6.12   4.09    39.8    2.4    0.5      !
     6.12   4.09    44.0    2.5    0.6      !
     6.12   4.09    55.0    2.3    0.6      !
     6.12   4.09    75.0    2.6    0.6      !
     6.12   4.09   100.0    2.8    0.4      !
     6.12   4.09   365.0    4.10  -0.080    !
     6.12   4.09  1050.0    5.40   0.55     !
     6.12   4.09  3660.0    6.94   0.9      !
     6.12   4.09  2.50e4    6.60   0.900    !
     6.12   4.07    25.0    0.0    0.0      !
     6.12   4.07    28.4    4.02   0.211    !
     6.12   4.07    31.7   15.10   0.836    !
     6.12   4.07    34.7   20.40   1.110    !
     6.12   4.07    37.5   25.50   1.340    !
     6.12   4.07    40.0   27.60   1.490    !
     6.12   4.07    43.4   27.60   1.410    !
     6.12   4.07    48.0   27.30   1.390    !
     6.12   4.07    63.8   22.30   1.140    !
     6.12   4.07   120.0   12.     0.       !
     6.12   4.07   220.0    9.00   0.000    !
     6.12   4.07   365.0    9.30  -0.080    !
     6.12   4.07   740.0    9.82  -0.060    !
     6.12   4.07  3660.0   10.10   1.300    !
     6.12   4.07  2.50e4    9.10   0.400    !
     6.12   3.09    30.     0.     0.       ! see Be9
     6.12   3.09   100.     0.     0.       ! see Be9
     6.12   3.07    26.0    0.     0.000    ! data
     6.12   3.07    28.0    0.06   0.000    !
     6.12   3.07    30.0    0.57   0.000    !
     6.12   3.07    35.0    8.52   0.000    !
     6.12   3.07    44.0   10.80  -0.100    !
     6.12   3.07   150.0    9.20   1.500    !
     6.12   3.07  1050.0   10.40   0.800    !
     6.12   3.07  3660.0   12.50   1.800    !
     6.12   3.07  3.00e4   12.70   2.000    !
     6.12   3.06    25.0    0.     0.000    ! data
     6.12   3.06    30.0    6.     0.000    !
     6.12   3.06    40.0   10.     0.000    !
     6.12   3.06    60.0   14.63   0.000    !
     6.12   3.06    65.0   15.11   0.000    !
     6.12   3.06    80.0   14.     0.000    !
     6.12   3.06   100.0   12.     0.000    !
     6.12   3.06   130.0   10.00   0.       !
     6.12   3.06   155.0    9.80  -0.200    !
     6.12   3.06   600.0   12.00   1.500    !
     6.12   3.06  2100.0   14.00   1.500    !
     6.12   3.06  3.00e5   14.00   1.800    !
     6.12   2.06    30.0    0.     0.       ! see Li6
     6.12   2.06   100.0    0.     0.       ! see Li6
     6.12   2.04    30.0    5.     0.       ! BA72
     6.12   2.04    90.0  121.00  20.000    ! BA72
     6.12   2.04   190.0  103.00   0.000    ! BA72
     6.12   2.04   600.0  200.00   0.000    ! KO93
     6.12   2.04  3660.0  180.00   0.       ! 
     6.12   2.03   150.0    6.00   1.600    ! data/natC
     6.12   2.03   190.0   30.00   0.000    !
     6.12   2.03   300.0   43.00  10.000    !
     6.12   2.03   600.0   49.00  10.000    !
     6.12   2.03  3000.0   49.00  10.000    !
     6.12   1.03   150.0    6.50   1.000    ! data/natC
     6.12   1.03   660.0    9.     1.600    !
     6.12   1.03  2050.0   27.00   1.200    !
     6.12   1.03  6200.0   27.00   0.000    !
     6.12   1.02    90.0   98.00   0.       ! 2H
     6.12   1.02  3660.0   98.00   0.       !
     5.11   4.09    20.0   14.     0.       ! W2K+data
     5.11   4.09  1000.0   14.     0.       ! W2K+data
     5.11   4.09  5000.0   10.     0.       !
     5.10   3.07    30.0   10.     0.       ! guess
     5.10   3.07  1000.0   10.     0.       !
     5.10   3.06    30.0   20.     0.       ! guess
     5.10   3.06  1000.0   20.     0.       !
     2.04   1.03   141.0   10.8    0.       ! 4He->3He,3H/data
     2.04   1.03   170.0   16.1    0.       !
     2.04   1.03   220.0   20.7    0.       !
     2.04   1.03   280.0   23.7    0.       !
     2.04   1.03   377.1   25.0    0.       !
     2.04   1.03   620.0   25.0    0.       !
     2.04   1.03  1420.0   27.0    0.       !
     2.04   1.03  2590.0   25.0    0.       !
     2.04   2.03   141.0   39.2    0.       !
     2.04   2.03   220.0   34.6    0.       !
     2.04   2.03   377.1   28.0    0.       !
     2.04   2.03   620.0   24.5    0.       !
     2.04   2.03  1420.0   24.5    0.       !
     2.04   2.03  2590.0   24.5    0.       !
     2.04   1.02   220.0   30.20   0.50     ! 4He->2H
     2.04   1.02   620.0   32.1    0.5      !
     2.04   1.02  1420.0   31.40   0.60     !
     2.04   1.02  2590.0   25.95   0.50     !
     2.03   1.02   100.0   34.81   0.0      ! 3He->2H
     2.03   1.02  3660.0   34.81   0.7      ! 1 data pt
############################################!
# NOT INCLUDED                              !
############################################!
#    6.12   6.11    18.2    0.     0.       ! data
#    6.12   6.11    18.4    1.00   0.000    !
#    6.12   6.11    18.6    2.00   0.000    !
#    6.12   6.11    18.8    3.00   0.000    !
#    6.12   6.11    18.9    6.12   0.000    !
#    6.12   6.11    19.1   10.00   0.000    !
#    6.12   6.11    19.3   14.00   0.000    !
#    6.12   6.11    19.5   18.00   0.000    !
#    6.12   6.11    19.7   20.00   0.000    !
#    6.12   6.11    19.9   26.12   0.000    !
#    6.12   6.11    20.2   30.00   0.000    !
#    6.12   6.11    20.5   33.00   0.000    !
#    6.12   6.11    24.3   53.00   0.000    !
#    6.12   6.11    25.5   64.00   0.000    !
#    6.12   6.11    32.0   87.50   0.500    !
#    6.12   6.11    34.0   92.00   2.500    !
#    6.12   6.11    40.0   93.00   0.       !
#    6.12   6.11    48.5   92.     0.       !
#    6.12   6.11    60.0   87.     0.       !
#    6.12   6.11    84.0   74.80   0.000    !
#    6.12   6.11   108.8   63.     0.       !
#    6.12   6.11   128.7   54.90   1.600    !
#    6.12   6.11   200.0   39.00   2.000    !
#    6.12   6.11   325.0   35.90   0.800    !
#    6.12   6.11   461.0   31.10   1.000    !
#    6.12   6.11  1000.0   27.     0.       !       
#    6.12   6.11   1.e4    27.     0.       !       
     5.11   4.10    30.0    0.     0.       !
     5.11   4.10    40.0    2.     0.       !
     5.11   4.10    50.0   11.     0.       !
     5.11   4.10    60.0   14.     0.       !
     5.11   4.10    70.0   17.     0.       !
     5.11   4.10   150.0   20.     0.       !
     5.11   4.10   600.0   18.     0.       !
     5.11   4.10  2000.0   14.     0.       !
     5.11   4.09    18.0    0.     0.000    ! sem+imos
     5.11   4.09    20.0    0.01   0.008    !
     5.11   4.09    30.0    3.30   0.134    !
     5.11   4.09    40.0    6.35   0.174    !
     5.11   4.09    50.0   11.31   0.219    !
     5.11   4.09    60.0   12.81   0.222    !
     5.11   4.09   200.0   12.65   0.125    !
     5.11   4.09   400.0   14.31   0.141    !
     5.11   4.09   900.0   13.84   0.141    !
     5.11   4.09  5000.0    8.24   0.078    !
     5.11   3.09    50.0    0.     0.004    ! sem
     5.11   3.09    60.0    0.03   0.011    !
     5.11   3.09    70.0    0.11   0.019    !
     5.11   3.09    80.0    0.22   0.026    !
     5.11   3.09    90.0    0.37   0.032    !
     5.11   3.09   100.0    0.50   0.036    !
     5.11   3.09   200.0    2.11   0.049    !
     5.11   3.09   300.0    3.12   0.062    !
     5.11   3.09   400.0    3.61   0.067    !
     5.11   3.09   700.0    2.9    0.061    !
     5.11   3.09  1000.0    2.7    0.060    !
     5.11   3.09  3000.0    2.62   0.038    !
     5.11   3.07    30.0    0.     0.000    ! sem+data
     5.11   3.07    40.0    0.14   0.009    !
     5.11   3.07    50.0    0.91   0.023    !
     5.11   3.07    60.0    1.93   0.031    !
     5.11   3.07    70.0    3.51   0.041    !
     5.11   3.07   200.0   18.62   0.058    !
     5.11   3.07   300.0   24.45   0.070    !
     5.11   3.07   400.0   27.7    0.       !
     5.11   3.07  1000.0   28.13   0.074    !
     5.11   3.07  2000.0   26.02   0.045    !
     5.11   3.07  4000.0   26.08   0.052    !
     5.11   3.07  5000.0   25.87   0.053    !
     5.11   3.06     8.0    0.     0.000    !
     5.11   3.06    10.0   28.03   0.746    !
     5.11   3.06    12.0   67.62   1.147    !
     5.11   3.06    14.0   95.40   1.345    !
     5.11   3.06    16.0  104.07   1.384    !
     5.11   3.06    18.0  104.79   1.368    !
     5.11   3.06    20.0   98.91   1.309    !
     5.11   3.06    30.0   56.97   0.920    !
     5.11   3.06    40.0   34.65   0.669    !
     5.11   3.06    50.0   22.56   0.508    !
     5.11   3.06    60.0   17.57   0.425    !
     5.11   3.06    70.0   15.29   0.379    !
     5.11   3.06   200.0    7.13   0.162    !
     5.11   3.06   300.0    6.44   0.160    !
     5.11   3.06   400.0    6.44   0.164    !
     5.11   3.06   500.0    6.89   0.167    !
     5.11   3.06   600.0    7.13   0.166    !
     5.11   3.06   700.0    7.34   0.166    !
     5.11   3.06   800.0    7.31   0.165    !
     5.11   3.06   900.0    7.38   0.168    !
     5.11   3.06  1000.0    7.53   0.170    !
     5.11   3.06  2000.0    6.67   0.101    !
     5.11   3.06  3000.0    5.95   0.104    !
     5.11   3.06  4000.0    5.63   0.107    !
     5.11   3.06  5000.0    5.47   0.110    !
     4.09   3.07    30.0   25.     0.       ! ~ST
     4.09   3.07  1000.0   25.     0.       !
     4.09   3.06    30.0   15.     0.       ! ~ST
     4.09   3.06  1000.0   15.     0.       !
     4.07   3.06    30.0   20.     0.       ! ~ST
     4.07   3.06  1000.0   20.     0.       !
#    7.15   5.10   400.0   10.73   0.121    !
#    7.15   5.10   700.0   12.72   0.138    !
#    7.15   5.10  1000.0   12.90   0.143    !
#    7.15   5.10  3000.0   10.19   0.079    !
    12.24   4.10    60.0    0.     0.       ! data/natMg
    12.24   4.10    66.0    0.02   0.006    !
    12.24   4.10   300.0    0.40   0.009    !
    12.24   4.10   600.0    1.03   0.070    !
    12.24   4.10   800.0    1.74   0.120    !
    12.24   4.10  1200.0    2.17   0.140    !
    12.24   4.10  2600.0    2.56   0.160    !
    12.24   4.10 23000.0    2.38   0.530    !
    12.24   3.07    40.0    0.     0.       ! guess
    12.24   3.07    42.0    0.17   0.030    !
